Date,Close,High,Low,Open,Volume
2025-03-07 09:50:00+05:30,22534.5,22542.30078125,22504.150390625,22504.150390625,0
2025-03-07 09:55:00+05:30,22548.69921875,22549.0,22524.650390625,22534.05078125,0
2025-03-07 10:00:00+05:30,22561.80078125,22573.5,22539.94921875,22548.849609375,0
2025-03-07 10:05:00+05:30,22584.900390625,22589.05078125,22554.80078125,22562.19921875,0
2025-03-07 10:10:00+05:30,22605.69921875,22606.05078125,22579.400390625,22585.25,0
2025-03-07 10:15:00+05:30,22611.94921875,22625.349609375,22596.19921875,22607.94921875,0
2025-03-07 10:20:00+05:30,22590.400390625,22611.5,22590.0,22610.94921875,0
2025-03-07 10:25:00+05:30,22596.25,22598.80078125,22577.80078125,22585.599609375,0
2025-03-07 10:30:00+05:30,22582.05078125,22601.849609375,22579.349609375,22596.349609375,0
2025-03-07 10:35:00+05:30,22596.849609375,22603.05078125,22583.05078125,22583.05078125,0
2025-03-07 10:40:00+05:30,22591.099609375,22605.599609375,22590.599609375,22597.19921875,0
2025-03-07 10:45:00+05:30,22613.349609375,22616.0,22584.099609375,22591.0,0
2025-03-07 10:50:00+05:30,22570.5,22614.05078125,22568.19921875,22613.099609375,0
2025-03-07 10:55:00+05:30,22570.44921875,22584.44921875,22570.099609375,22570.80078125,0
2025-03-07 11:00:00+05:30,22590.44921875,22592.900390625,22567.849609375,22569.25,0
2025-03-07 11:05:00+05:30,22593.94921875,22598.55078125,22584.55078125,22590.400390625,0
2025-03-07 11:10:00+05:30,22615.19921875,22619.80078125,22594.75,22594.75,0
2025-03-07 11:15:00+05:30,22618.80078125,22633.30078125,22610.44921875,22614.05078125,0
2025-03-07 11:20:00+05:30,22619.75,22625.400390625,22613.900390625,22618.75,0
2025-03-07 11:25:00+05:30,22601.05078125,22620.05078125,22599.900390625,22619.55078125,0
2025-03-07 11:30:00+05:30,22608.849609375,22612.099609375,22601.80078125,22602.0,0
2025-03-07 11:35:00+05:30,22594.900390625,22611.44921875,22591.44921875,22608.94921875,0
2025-03-07 11:40:00+05:30,22599.099609375,22601.5,22585.69921875,22594.650390625,0
2025-03-07 11:45:00+05:30,22548.80078125,22600.150390625,22548.25,22599.30078125,0
2025-03-07 11:50:00+05:30,22565.05078125,22566.599609375,22549.75,22549.75,0
2025-03-07 11:55:00+05:30,22562.5,22573.349609375,22559.349609375,22564.44921875,0
2025-03-07 12:00:00+05:30,22532.44921875,22564.5,22526.19921875,22562.650390625,0
2025-03-07 12:05:00+05:30,22532.599609375,22542.400390625,22531.30078125,22532.25,0
2025-03-07 12:10:00+05:30,22526.849609375,22532.30078125,22516.099609375,22532.30078125,0
2025-03-07 12:15:00+05:30,22512.69921875,22535.099609375,22511.75,22526.30078125,0
2025-03-07 12:20:00+05:30,22524.25,22525.5,22509.05078125,22511.599609375,0
2025-03-07 12:25:00+05:30,22544.69921875,22546.94921875,22523.650390625,22524.5,0
2025-03-07 12:30:00+05:30,22565.099609375,22569.099609375,22541.0,22544.30078125,0
2025-03-07 12:35:00+05:30,22570.650390625,22583.30078125,22558.650390625,22564.69921875,0
2025-03-07 12:40:00+05:30,22577.0,22578.0,22564.44921875,22570.5,0
2025-03-07 12:45:00+05:30,22550.80078125,22577.349609375,22550.150390625,22576.69921875,0
2025-03-07 12:50:00+05:30,22534.650390625,22553.400390625,22533.44921875,22551.5,0
2025-03-07 12:55:00+05:30,22555.849609375,22565.30078125,22534.5,22534.69921875,0
2025-03-07 13:00:00+05:30,22542.69921875,22556.25,22534.599609375,22555.25,0
2025-03-07 13:05:00+05:30,22546.150390625,22555.25,22541.94921875,22543.55078125,0
2025-03-07 13:10:00+05:30,22539.19921875,22546.599609375,22530.30078125,22544.94921875,0
2025-03-07 13:15:00+05:30,22559.099609375,22559.94921875,22539.30078125,22539.650390625,0
2025-03-07 13:20:00+05:30,22561.0,22565.5,22555.94921875,22561.55078125,0
2025-03-07 13:25:00+05:30,22564.75,22572.650390625,22552.599609375,22561.44921875,0
2025-03-07 13:30:00+05:30,22561.650390625,22566.19921875,22550.30078125,22565.0,0
2025-03-07 13:35:00+05:30,22569.900390625,22573.19921875,22559.05078125,22561.69921875,0
2025-03-07 13:40:00+05:30,22568.349609375,22576.0,22558.80078125,22570.0,0
2025-03-07 13:45:00+05:30,22563.400390625,22567.150390625,22558.80078125,22567.150390625,0
2025-03-07 13:50:00+05:30,22540.849609375,22563.0,22528.349609375,22563.0,0
2025-03-07 13:55:00+05:30,22533.44921875,22543.849609375,22522.69921875,22541.349609375,0
2025-03-07 14:00:00+05:30,22545.55078125,22550.75,22533.599609375,22533.900390625,0
2025-03-07 14:05:00+05:30,22549.400390625,22552.30078125,22540.94921875,22545.55078125,0
2025-03-07 14:10:00+05:30,22553.599609375,22554.75,22541.30078125,22548.900390625,0
2025-03-07 14:15:00+05:30,22567.150390625,22570.849609375,22550.75,22554.0,0
2025-03-07 14:20:00+05:30,22567.599609375,22573.94921875,22562.349609375,22567.349609375,0
2025-03-07 14:25:00+05:30,22574.099609375,22578.80078125,22564.099609375,22567.849609375,0
2025-03-07 14:30:00+05:30,22591.19921875,22591.69921875,22564.150390625,22574.69921875,0
2025-03-07 14:35:00+05:30,22581.94921875,22595.69921875,22576.349609375,22591.349609375,0
2025-03-07 14:40:00+05:30,22590.099609375,22593.75,22576.400390625,22581.69921875,0
2025-03-07 14:45:00+05:30,22598.19921875,22606.599609375,22589.05078125,22589.75,0
2025-03-07 14:50:00+05:30,22585.69921875,22601.05078125,22581.25,22598.69921875,0
2025-03-07 14:55:00+05:30,22601.099609375,22605.94921875,22585.94921875,22586.349609375,0
2025-03-07 15:00:00+05:30,22566.44921875,22607.650390625,22566.099609375,22601.099609375,0
2025-03-07 15:05:00+05:30,22563.650390625,22573.25,22557.94921875,22565.650390625,0
2025-03-07 15:10:00+05:30,22556.849609375,22569.599609375,22556.650390625,22564.19921875,0
2025-03-07 15:15:00+05:30,22543.5,22557.69921875,22535.94921875,22557.55078125,0
2025-03-07 15:20:00+05:30,22540.94921875,22545.400390625,22535.349609375,22544.05078125,0
2025-03-07 15:25:00+05:30,22536.94921875,22543.400390625,22530.349609375,22540.5,0
2025-03-10 09:15:00+05:30,22578.94921875,22580.150390625,22502.400390625,22556.0,0
2025-03-10 09:20:00+05:30,22596.44921875,22598.25,22561.30078125,22578.349609375,0
2025-03-10 09:25:00+05:30,22583.75,22603.0,22580.849609375,22597.30078125,0
2025-03-10 09:30:00+05:30,22597.30078125,22600.75,22582.150390625,22582.849609375,0
2025-03-10 09:35:00+05:30,22623.099609375,22626.0,22596.5,22596.5,0
2025-03-10 09:40:00+05:30,22653.849609375,22654.650390625,22616.25,22622.650390625,0
2025-03-10 09:45:00+05:30,22652.44921875,22661.80078125,22643.349609375,22654.150390625,0
2025-03-10 09:50:00+05:30,22667.55078125,22671.05078125,22638.650390625,22651.94921875,0
2025-03-10 09:55:00+05:30,22658.69921875,22676.650390625,22654.349609375,22668.44921875,0
2025-03-10 10:00:00+05:30,22637.849609375,22662.75,22629.150390625,22658.55078125,0
2025-03-10 10:05:00+05:30,22645.5,22648.150390625,22624.80078125,22637.69921875,0
2025-03-10 10:10:00+05:30,22631.75,22645.44921875,22625.44921875,22645.25,0
2025-03-10 10:15:00+05:30,22629.349609375,22643.599609375,22615.05078125,22631.75,0
2025-03-10 10:20:00+05:30,22631.19921875,22641.05078125,22627.599609375,22629.400390625,0
2025-03-10 10:25:00+05:30,22607.94921875,22632.400390625,22604.05078125,22630.099609375,0
2025-03-10 10:30:00+05:30,22613.900390625,22623.44921875,22603.80078125,22608.44921875,0
2025-03-10 10:35:00+05:30,22629.05078125,22630.099609375,22611.55078125,22614.19921875,0
2025-03-10 10:40:00+05:30,22643.30078125,22644.650390625,22626.94921875,22628.55078125,0
2025-03-10 10:45:00+05:30,22642.69921875,22647.69921875,22639.599609375,22643.0,0
2025-03-10 10:50:00+05:30,22641.900390625,22649.650390625,22638.400390625,22642.599609375,0
2025-03-10 10:55:00+05:30,22638.349609375,22646.80078125,22636.0,22642.55078125,0
2025-03-10 11:00:00+05:30,22623.75,22639.5,22622.0,22638.19921875,0
2025-03-10 11:05:00+05:30,22618.349609375,22632.55078125,22616.05078125,22623.69921875,0
2025-03-10 11:10:00+05:30,22616.900390625,22623.099609375,22609.849609375,22618.25,0
2025-03-10 11:15:00+05:30,22624.94921875,22625.94921875,22616.55078125,22617.150390625,0
2025-03-10 11:20:00+05:30,22613.5,22634.400390625,22610.099609375,22624.94921875,0
2025-03-10 11:25:00+05:30,22616.80078125,22622.349609375,22606.55078125,22612.94921875,0
2025-03-10 11:30:00+05:30,22629.44921875,22629.44921875,22616.5,22617.30078125,0
2025-03-10 11:35:00+05:30,22639.5,22640.30078125,22629.349609375,22629.349609375,0
2025-03-10 11:40:00+05:30,22637.19921875,22645.349609375,22634.69921875,22639.25,0
2025-03-10 11:45:00+05:30,22626.099609375,22638.349609375,22626.099609375,22636.94921875,0
2025-03-10 11:50:00+05:30,22617.400390625,22627.75,22616.69921875,22625.650390625,0
2025-03-10 11:55:00+05:30,22611.75,22624.0,22609.44921875,22617.44921875,0
2025-03-10 12:00:00+05:30,22594.849609375,22614.5,22591.099609375,22611.69921875,0
2025-03-10 12:05:00+05:30,22590.94921875,22600.55078125,22590.94921875,22595.099609375,0
2025-03-10 12:10:00+05:30,22587.5,22596.55078125,22582.349609375,22591.400390625,0
2025-03-10 12:15:00+05:30,22576.0,22588.69921875,22563.349609375,22587.44921875,0
2025-03-10 12:20:00+05:30,22588.30078125,22589.69921875,22575.0,22576.25,0
2025-03-10 12:25:00+05:30,22589.25,22597.599609375,22587.25,22588.349609375,0
2025-03-10 12:30:00+05:30,22598.80078125,22599.5,22580.650390625,22588.400390625,0
2025-03-10 12:35:00+05:30,22595.5,22600.849609375,22593.849609375,22598.650390625,0
2025-03-10 12:40:00+05:30,22587.94921875,22599.75,22580.849609375,22595.0,0
2025-03-10 12:45:00+05:30,22590.0,22591.44921875,22577.75,22588.25,0
2025-03-10 12:50:00+05:30,22588.69921875,22591.349609375,22578.19921875,22590.0,0
2025-03-10 12:55:00+05:30,22595.900390625,22598.5,22585.25,22588.5,0
2025-03-10 13:00:00+05:30,22607.19921875,22607.19921875,22590.150390625,22595.80078125,0
2025-03-10 13:05:00+05:30,22608.599609375,22619.30078125,22604.599609375,22606.80078125,0
2025-03-10 13:10:00+05:30,22601.80078125,22614.69921875,22600.599609375,22608.25,0
2025-03-10 13:15:00+05:30,22586.30078125,22602.19921875,22585.80078125,22601.55078125,0
2025-03-10 13:20:00+05:30,22590.94921875,22595.099609375,22584.80078125,22586.349609375,0
2025-03-10 13:25:00+05:30,22590.900390625,22594.44921875,22578.349609375,22590.650390625,0
2025-03-10 13:30:00+05:30,22583.44921875,22594.19921875,22577.25,22590.25,0
2025-03-10 13:35:00+05:30,22580.599609375,22588.150390625,22571.150390625,22583.400390625,0
2025-03-10 13:40:00+05:30,22565.19921875,22580.150390625,22562.94921875,22579.94921875,0
2025-03-10 13:45:00+05:30,22539.400390625,22565.599609375,22532.900390625,22564.94921875,0
2025-03-10 13:50:00+05:30,22547.69921875,22548.849609375,22533.349609375,22539.44921875,0
2025-03-10 13:55:00+05:30,22550.80078125,22555.30078125,22543.44921875,22547.349609375,0
2025-03-10 14:00:00+05:30,22542.44921875,22555.19921875,22541.94921875,22550.80078125,0
2025-03-10 14:05:00+05:30,22549.44921875,22554.25,22539.5,22543.099609375,0
2025-03-10 14:10:00+05:30,22548.599609375,22560.25,22546.75,22549.55078125,0
2025-03-10 14:15:00+05:30,22510.150390625,22549.099609375,22509.44921875,22548.69921875,0
2025-03-10 14:20:00+05:30,22486.80078125,22512.69921875,22481.099609375,22509.599609375,0
2025-03-10 14:25:00+05:30,22460.099609375,22487.25,22460.099609375,22486.599609375,0
2025-03-10 14:30:00+05:30,22466.80078125,22468.75,22447.0,22460.75,0
2025-03-10 14:35:00+05:30,22456.5,22484.0,22454.94921875,22466.69921875,0
2025-03-10 14:40:00+05:30,22436.75,22465.5,22430.099609375,22456.099609375,0
2025-03-10 14:45:00+05:30,22445.94921875,22447.099609375,22429.400390625,22436.30078125,0
2025-03-10 14:50:00+05:30,22466.5,22467.94921875,22434.150390625,22446.150390625,0
2025-03-10 14:55:00+05:30,22457.44921875,22467.30078125,22453.44921875,22467.30078125,0
2025-03-10 15:00:00+05:30,22464.30078125,22469.849609375,22447.650390625,22456.69921875,0
2025-03-10 15:05:00+05:30,22477.69921875,22477.69921875,22462.150390625,22464.44921875,0
2025-03-10 15:10:00+05:30,22469.650390625,22479.349609375,22469.650390625,22477.0,0
2025-03-10 15:15:00+05:30,22451.900390625,22472.55078125,22448.099609375,22470.19921875,0
2025-03-10 15:20:00+05:30,22450.0,22457.19921875,22447.25,22452.80078125,0
2025-03-10 15:25:00+05:30,22441.099609375,22457.75,22436.400390625,22451.5,0
2025-03-11 09:15:00+05:30,22343.55078125,22380.5,22316.0,22345.55078125,0
2025-03-11 09:20:00+05:30,22354.25,22369.25,22323.94921875,22343.75,0
2025-03-11 09:25:00+05:30,22365.30078125,22387.400390625,22334.0,22352.80078125,0
2025-03-11 09:30:00+05:30,22360.099609375,22381.55078125,22325.05078125,22362.900390625,0
2025-03-11 09:35:00+05:30,22383.30078125,22384.150390625,22349.05078125,22361.599609375,0
2025-03-11 09:40:00+05:30,22362.650390625,22395.400390625,22352.099609375,22382.05078125,0
2025-03-11 09:45:00+05:30,22399.75,22407.94921875,22354.0,22363.75,0
2025-03-11 09:50:00+05:30,22382.69921875,22411.650390625,22382.44921875,22401.25,0
2025-03-11 09:55:00+05:30,22406.55078125,22411.0,22369.05078125,22382.55078125,0
2025-03-11 10:00:00+05:30,22398.650390625,22420.099609375,22389.0,22407.099609375,0
2025-03-11 10:05:00+05:30,22409.25,22411.69921875,22379.05078125,22397.849609375,0
2025-03-11 10:10:00+05:30,22422.55078125,22426.05078125,22403.150390625,22409.5,0
2025-03-11 10:15:00+05:30,22419.0,22431.5,22406.650390625,22422.44921875,0
2025-03-11 10:20:00+05:30,22428.80078125,22433.400390625,22407.5,22418.900390625,0
2025-03-11 10:25:00+05:30,22428.55078125,22437.69921875,22422.44921875,22428.650390625,0
2025-03-11 10:30:00+05:30,22405.400390625,22431.25,22397.25,22428.30078125,0
2025-03-11 10:35:00+05:30,22422.349609375,22425.849609375,22401.80078125,22405.150390625,0
2025-03-11 10:40:00+05:30,22441.0,22449.349609375,22420.849609375,22421.94921875,0
2025-03-11 10:45:00+05:30,22429.0,22440.75,22421.25,22440.75,0
2025-03-11 10:50:00+05:30,22443.900390625,22448.599609375,22419.400390625,22428.150390625,0
2025-03-11 10:55:00+05:30,22450.69921875,22468.849609375,22439.400390625,22443.30078125,0
2025-03-11 11:00:00+05:30,22479.55078125,22483.30078125,22446.849609375,22450.5,0
2025-03-11 11:05:00+05:30,22467.30078125,22485.099609375,22456.900390625,22479.80078125,0
2025-03-11 11:10:00+05:30,22452.30078125,22467.55078125,22447.69921875,22466.900390625,0
2025-03-11 11:15:00+05:30,22432.0,22455.19921875,22423.900390625,22452.55078125,0
2025-03-11 11:20:00+05:30,22427.94921875,22439.0,22421.44921875,22432.150390625,0
2025-03-11 11:25:00+05:30,22422.599609375,22444.80078125,22421.849609375,22428.69921875,0
2025-03-11 11:30:00+05:30,22427.44921875,22432.5,22415.55078125,22423.0,0
2025-03-11 11:35:00+05:30,22436.5,22444.349609375,22425.75,22428.25,0
2025-03-11 11:40:00+05:30,22432.19921875,22437.55078125,22423.099609375,22436.099609375,0
2025-03-11 11:45:00+05:30,22436.80078125,22439.05078125,22427.75,22432.30078125,0
2025-03-11 11:50:00+05:30,22444.849609375,22447.650390625,22433.599609375,22437.19921875,0
2025-03-11 11:55:00+05:30,22443.0,22448.0,22436.05078125,22444.150390625,0
2025-03-11 12:00:00+05:30,22429.55078125,22445.44921875,22427.44921875,22442.94921875,0
2025-03-11 12:05:00+05:30,22428.650390625,22441.75,22421.44921875,22429.55078125,0
2025-03-11 12:10:00+05:30,22437.69921875,22438.75,22424.80078125,22427.849609375,0
2025-03-11 12:15:00+05:30,22443.25,22446.69921875,22430.30078125,22437.599609375,0
2025-03-11 12:20:00+05:30,22447.599609375,22450.900390625,22436.900390625,22443.19921875,0
2025-03-11 12:25:00+05:30,22454.80078125,22455.69921875,22441.80078125,22447.25,0
2025-03-11 12:30:00+05:30,22455.05078125,22458.80078125,22447.0,22454.80078125,0
2025-03-11 12:35:00+05:30,22461.0,22461.05078125,22449.0,22454.75,0
2025-03-11 12:40:00+05:30,22463.900390625,22466.400390625,22457.19921875,22460.94921875,0
2025-03-11 12:45:00+05:30,22451.30078125,22465.900390625,22448.650390625,22463.650390625,0
2025-03-11 12:50:00+05:30,22457.80078125,22461.099609375,22451.400390625,22451.400390625,0
2025-03-11 12:55:00+05:30,22451.0,22462.599609375,22449.400390625,22457.599609375,0
2025-03-11 13:00:00+05:30,22448.650390625,22451.650390625,22435.19921875,22450.599609375,0
2025-03-11 13:05:00+05:30,22454.25,22457.400390625,22439.25,22449.25,0
2025-03-11 13:10:00+05:30,22446.69921875,22455.30078125,22445.0,22453.30078125,0
2025-03-11 13:15:00+05:30,22454.69921875,22459.25,22437.650390625,22446.099609375,0
2025-03-11 13:20:00+05:30,22465.349609375,22471.099609375,22454.5,22454.5,0
2025-03-11 13:25:00+05:30,22462.400390625,22475.5,22461.75,22465.150390625,0
2025-03-11 13:30:00+05:30,22457.099609375,22468.349609375,22449.599609375,22463.599609375,0
2025-03-11 13:35:00+05:30,22463.650390625,22465.44921875,22452.849609375,22455.94921875,0
2025-03-11 13:40:00+05:30,22473.55078125,22477.05078125,22462.55078125,22463.30078125,0
2025-03-11 13:45:00+05:30,22477.849609375,22484.349609375,22471.55078125,22473.30078125,0
2025-03-11 13:50:00+05:30,22493.099609375,22497.80078125,22475.30078125,22478.5,0
2025-03-11 13:55:00+05:30,22496.5,22502.849609375,22490.0,22493.55078125,0
2025-03-11 14:00:00+05:30,22488.55078125,22498.30078125,22480.30078125,22496.400390625,0
2025-03-11 14:05:00+05:30,22490.900390625,22496.150390625,22484.69921875,22489.55078125,0
2025-03-11 14:10:00+05:30,22501.55078125,22509.69921875,22490.849609375,22491.0,0
2025-03-11 14:15:00+05:30,22503.099609375,22508.400390625,22497.44921875,22501.599609375,0
2025-03-11 14:20:00+05:30,22510.400390625,22512.25,22495.55078125,22502.349609375,0
2025-03-11 14:25:00+05:30,22500.75,22515.75,22498.599609375,22510.80078125,0
2025-03-11 14:30:00+05:30,22500.400390625,22507.650390625,22485.05078125,22500.94921875,0
2025-03-11 14:35:00+05:30,22494.75,22505.349609375,22493.900390625,22500.75,0
2025-03-11 14:40:00+05:30,22487.0,22497.599609375,22483.55078125,22492.80078125,0
2025-03-11 14:45:00+05:30,22492.900390625,22507.650390625,22486.150390625,22487.650390625,0
2025-03-11 14:50:00+05:30,22479.650390625,22495.599609375,22478.19921875,22492.349609375,0
2025-03-11 14:55:00+05:30,22505.0,22505.0,22478.900390625,22480.05078125,0
2025-03-11 15:00:00+05:30,22500.099609375,22512.55078125,22493.849609375,22505.30078125,0
2025-03-11 15:05:00+05:30,22484.349609375,22504.400390625,22484.349609375,22501.75,0
2025-03-11 15:10:00+05:30,22499.5,22499.599609375,22469.349609375,22485.900390625,0
2025-03-11 15:15:00+05:30,22502.0,22503.69921875,22493.25,22499.849609375,0
2025-03-11 15:20:00+05:30,22496.69921875,22505.75,22490.75,22503.25,0
2025-03-11 15:25:00+05:30,22520.5,22520.849609375,22496.55078125,22497.05078125,0
2025-03-12 09:15:00+05:30,22534.69921875,22573.30078125,22533.650390625,22542.05078125,0
2025-03-12 09:20:00+05:30,22521.400390625,22534.099609375,22496.650390625,22533.25,0
2025-03-12 09:25:00+05:30,22461.69921875,22526.150390625,22461.69921875,22522.94921875,0
2025-03-12 09:30:00+05:30,22473.19921875,22477.400390625,22452.55078125,22462.099609375,0
2025-03-12 09:35:00+05:30,22491.94921875,22496.80078125,22450.650390625,22472.94921875,0
2025-03-12 09:40:00+05:30,22481.0,22505.94921875,22479.150390625,22493.69921875,0
2025-03-12 09:45:00+05:30,22501.349609375,22508.94921875,22447.400390625,22480.400390625,0
2025-03-12 09:50:00+05:30,22495.0,22514.099609375,22493.650390625,22502.0,0
2025-03-12 09:55:00+05:30,22470.349609375,22493.650390625,22465.150390625,22493.44921875,0
2025-03-12 10:00:00+05:30,22430.099609375,22475.349609375,22426.150390625,22470.349609375,0
2025-03-12 10:05:00+05:30,22430.75,22442.900390625,22425.75,22430.400390625,0
2025-03-12 10:10:00+05:30,22425.19921875,22442.150390625,22418.099609375,22429.849609375,0
2025-03-12 10:15:00+05:30,22428.849609375,22434.69921875,22410.55078125,22423.75,0
2025-03-12 10:20:00+05:30,22424.849609375,22442.69921875,22424.75,22428.69921875,0
2025-03-12 10:25:00+05:30,22420.900390625,22430.849609375,22417.19921875,22424.849609375,0
2025-03-12 10:30:00+05:30,22442.150390625,22442.75,22416.349609375,22420.150390625,0
2025-03-12 10:35:00+05:30,22442.94921875,22460.849609375,22432.849609375,22442.349609375,0
2025-03-12 10:40:00+05:30,22450.30078125,22453.599609375,22433.05078125,22442.55078125,0
2025-03-12 10:45:00+05:30,22421.25,22454.55078125,22420.05078125,22449.44921875,0
2025-03-12 10:50:00+05:30,22406.5,22426.650390625,22398.0,22421.19921875,0
2025-03-12 10:55:00+05:30,22408.650390625,22414.650390625,22400.5,22406.349609375,0
2025-03-12 11:00:00+05:30,22397.75,22417.150390625,22395.75,22408.25,0
2025-03-12 11:05:00+05:30,22415.94921875,22419.400390625,22395.400390625,22397.849609375,0
2025-03-12 11:10:00+05:30,22416.44921875,22422.05078125,22407.900390625,22416.05078125,0
2025-03-12 11:15:00+05:30,22415.349609375,22420.5,22406.849609375,22416.30078125,0
2025-03-12 11:20:00+05:30,22408.650390625,22419.849609375,22405.849609375,22415.30078125,0
2025-03-12 11:25:00+05:30,22385.25,22410.30078125,22377.150390625,22408.650390625,0
2025-03-12 11:30:00+05:30,22379.80078125,22390.94921875,22377.75,22385.05078125,0
2025-03-12 11:35:00+05:30,22353.650390625,22384.5,22351.0,22379.44921875,0
2025-03-12 11:40:00+05:30,22350.69921875,22360.55078125,22340.900390625,22354.19921875,0
2025-03-12 11:45:00+05:30,22359.80078125,22363.44921875,22346.349609375,22350.849609375,0
2025-03-12 11:50:00+05:30,22346.849609375,22363.099609375,22345.55078125,22359.94921875,0
2025-03-12 11:55:00+05:30,22339.75,22363.849609375,22333.69921875,22347.150390625,0
2025-03-12 12:00:00+05:30,22338.94921875,22349.150390625,22335.400390625,22342.150390625,0
2025-03-12 12:05:00+05:30,22360.94921875,22362.650390625,22330.150390625,22339.599609375,0
2025-03-12 12:10:00+05:30,22367.19921875,22368.099609375,22356.30078125,22360.150390625,0
2025-03-12 12:15:00+05:30,22355.849609375,22373.400390625,22353.44921875,22367.55078125,0
2025-03-12 12:20:00+05:30,22355.849609375,22361.5,22346.349609375,22357.05078125,0
2025-03-12 12:25:00+05:30,22370.75,22372.05078125,22351.599609375,22355.94921875,0
2025-03-12 12:30:00+05:30,22384.19921875,22384.80078125,22367.349609375,22370.400390625,0
2025-03-12 12:35:00+05:30,22364.650390625,22384.099609375,22363.650390625,22384.099609375,0
2025-03-12 12:40:00+05:30,22347.0,22365.05078125,22344.75,22364.44921875,0
2025-03-12 12:45:00+05:30,22337.55078125,22354.80078125,22331.75,22346.94921875,0
2025-03-12 12:50:00+05:30,22371.0,22373.099609375,22335.30078125,22337.44921875,0
2025-03-12 12:55:00+05:30,22367.69921875,22385.25,22364.099609375,22371.099609375,0
2025-03-12 13:00:00+05:30,22384.349609375,22385.94921875,22357.75,22367.650390625,0
2025-03-12 13:05:00+05:30,22389.75,22392.80078125,22379.0,22384.19921875,0
2025-03-12 13:10:00+05:30,22402.19921875,22405.849609375,22373.0,22390.400390625,0
2025-03-12 13:15:00+05:30,22424.19921875,22430.75,22402.44921875,22402.94921875,0
2025-03-12 13:20:00+05:30,22440.25,22445.30078125,22416.69921875,22424.900390625,0
2025-03-12 13:25:00+05:30,22430.099609375,22441.05078125,22426.400390625,22439.650390625,0
2025-03-12 13:30:00+05:30,22425.30078125,22444.900390625,22425.099609375,22429.650390625,0
2025-03-12 13:35:00+05:30,22410.5,22424.650390625,22409.19921875,22424.150390625,0
2025-03-12 13:40:00+05:30,22411.19921875,22423.400390625,22400.94921875,22410.94921875,0
2025-03-12 13:45:00+05:30,22415.80078125,22416.75,22405.900390625,22410.650390625,0
2025-03-12 13:50:00+05:30,22393.150390625,22416.099609375,22392.05078125,22415.849609375,0
2025-03-12 13:55:00+05:30,22412.80078125,22414.900390625,22392.30078125,22393.599609375,0
2025-03-12 14:00:00+05:30,22425.5,22430.599609375,22412.30078125,22412.55078125,0
2025-03-12 14:05:00+05:30,22432.69921875,22435.80078125,22421.30078125,22425.5,0
2025-03-12 14:10:00+05:30,22437.0,22440.5,22427.44921875,22432.55078125,0
2025-03-12 14:15:00+05:30,22459.30078125,22459.900390625,22432.599609375,22436.900390625,0
2025-03-12 14:20:00+05:30,22450.94921875,22465.80078125,22442.349609375,22459.099609375,0
2025-03-12 14:25:00+05:30,22464.94921875,22469.150390625,22447.30078125,22451.0,0
2025-03-12 14:30:00+05:30,22467.19921875,22475.150390625,22456.400390625,22464.650390625,0
2025-03-12 14:35:00+05:30,22462.44921875,22470.25,22457.099609375,22467.849609375,0
2025-03-12 14:40:00+05:30,22442.75,22469.400390625,22440.69921875,22462.849609375,0
2025-03-12 14:45:00+05:30,22463.849609375,22466.30078125,22441.599609375,22442.44921875,0
2025-03-12 14:50:00+05:30,22465.19921875,22474.349609375,22462.650390625,22463.69921875,0
2025-03-12 14:55:00+05:30,22480.400390625,22484.900390625,22463.80078125,22464.69921875,0
2025-03-12 15:00:00+05:30,22475.80078125,22484.44921875,22469.349609375,22478.650390625,0
2025-03-12 15:05:00+05:30,22490.75,22491.44921875,22465.599609375,22476.150390625,0
2025-03-12 15:10:00+05:30,22473.75,22494.099609375,22473.69921875,22490.94921875,0
2025-03-12 15:15:00+05:30,22460.349609375,22474.05078125,22452.80078125,22474.05078125,0
2025-03-12 15:20:00+05:30,22462.0,22463.349609375,22455.75,22460.44921875,0
2025-03-12 15:25:00+05:30,22468.5,22472.69921875,22452.75,22462.69921875,0
2025-03-13 09:15:00+05:30,22484.69921875,22545.099609375,22476.400390625,22541.599609375,0
2025-03-13 09:20:00+05:30,22486.900390625,22489.94921875,22460.599609375,22485.0,0
2025-03-13 09:25:00+05:30,22483.900390625,22500.349609375,22460.900390625,22486.5,0
2025-03-13 09:30:00+05:30,22475.849609375,22486.05078125,22461.94921875,22483.849609375,0
2025-03-13 09:35:00+05:30,22494.69921875,22498.349609375,22465.150390625,22474.650390625,0
2025-03-13 09:40:00+05:30,22490.150390625,22501.099609375,22473.400390625,22493.25,0
2025-03-13 09:45:00+05:30,22498.94921875,22511.650390625,22482.099609375,22489.599609375,0
2025-03-13 09:50:00+05:30,22506.19921875,22508.150390625,22483.349609375,22498.55078125,0
2025-03-13 09:55:00+05:30,22529.25,22540.599609375,22504.599609375,22505.599609375,0
2025-03-13 10:00:00+05:30,22539.900390625,22547.0,22525.55078125,22529.19921875,0
2025-03-13 10:05:00+05:30,22534.80078125,22547.44921875,22533.80078125,22539.25,0
2025-03-13 10:10:00+05:30,22545.099609375,22545.099609375,22527.599609375,22534.80078125,0
2025-03-13 10:15:00+05:30,22555.599609375,22555.94921875,22544.25,22545.099609375,0
2025-03-13 10:20:00+05:30,22532.650390625,22557.75,22532.349609375,22555.400390625,0
2025-03-13 10:25:00+05:30,22538.5,22543.05078125,22525.19921875,22532.599609375,0
